RecID|FirstName|MiddleInitial|LastName|SSN|BirthYear|BirthMonth|BirthDay|PhoneNumber
C937700 |Blanac|T|Wiliams|30295386||||5121681506
C937699 |Fatemeh|V|Rodriguez|||||9165261402
C937698 |A|A|Runz|189764830||||2095747303
C937697 |Lynnmarie|A|Lehnne||1929|||8183477061
C937696 |Taamiah|G|Robles|69381303|1931070|||9258410367
C937695 |Christopher||Geisler|110034063||||9548513047
C937694 |Horacio|L|Scuhlman|165477735||||7608137774
C937693 |Babs|M|Guzman|7642146||||7148233150
C937692 |S|A|Corominas|86948849|1925|||8173668220
C937691 |Javier|A|Rummel|171932254||||9545655710
C937690 ||A|Alvarez|39164796||||8316226674
C937689 |Helene|H|Mckinney|110877897||||4071534582
C937688 ||M|Nowlin|171164623|1902|4|12|3104523350
C937687 |Mat|N|Shah|150587210||||9253611171
C937686 |Misty|T|Sanchez|155195170||||7134360534
C937685 |Arturo|D|Castellaw|192266682|1935|||4242564875
C937684 |Barry|S|Juman|72979964||||8187243148
C937683 |Adam|R|Warner|||||7604834640
C937682 |James|M|R|10101386|1949|2|1|3861316140
C937681 |||S|42842991|1943041|||8185405152
C937680 |Lily||Riverua|175447148||||5011077271
C937679 |Imelda||Xlamontagne|40106041||||3527867386
C937678 |Melissa||Anderson|118954957||||8132253714
C937677 |James|A|Olivares|118083989||||5011150470
C937676 |Morteza||Romero|76017559|1927|5|6|9091610141
C937675 |Calvin|D|Cave|||||8633357573
C937674 |Luis|R|Ireson|64886076|1945|4|10|9096353346
C937673 |Susannah||Lambertiin|||||4076521118
C937672 |Ann|M|Dutra|36382484||||8312114524
C937671 |Marai||Trujillo|76618926|1918|||9166668721
C937670 ||M|Hurtado|93004687|1900|9|23|9093528403
C937669 |Stephen|J|Picciurro|87217967||||5616331670
C937668 |W|E|Garrison|21688429||||8185640888
C937667 |Rashik|M|Bassxi|155082462||||9035343783
C937666 |Irfan||Gmaa|83367409|1924|||2091261627
C937665 ||M|Wehat|57507057|1919|||5594221130
C937664 ||J|Summers|||||3055847186
C937663 |Michele|A|Powell|220585||||9161843620
C937662 |Donald|L|Early|57501568||||5622303027
C937661 |Jamse|A|Olivares|181083989||||5016266500
C937660 |Maria||Miranda-stephe|7254031||||9723856523
C937659 |Mason|P|Vacca|179195539|1932|6|18|7723212528
C937658 |P|E|Richardson|||||2105620612
C937657 |Mercy||Marchant-leon|7950692|1916|9|30|8135677808
C937656 |Linda|L|Halladay|130257579||||4098011363
C937655 |Jorge||Mendoza||1949|11|10|8177737420
C937654 |Horacio|N|Vettr|84548771|1986|||2097016703
C937653 |Christiana||Favela|99499688|1941|||9152021715
C937652 |Brneda|M|Phillips||1968013|||8138174715
C937651 |Ebrto|J|Axe||1990|||9155132224
C937650 |Clarence|R|Setlte|112551020||||6195565870
C937649 ||D|Rodarte|90772914||||7143655345
C937648 |Shellie|Y|Pelletier|31356387||||5301038073
C937647 ||D|Ramos|105917248||||8704482541
C937646 |Raymond|P|Zaragoza|||||3862324661
C937645 |Julia|C|Mcinnis|185472208||||7136348311
C937644 |Valisa|J|Gbotera|70028542||||8701300088
C937643 |Kris||Gallardo|43874705|1925|||7723335575
C937642 |A|E|George|40403855||||9543752435
C937641 |Mary|D|Wilson|||||7275412053
C937640 |Martin|G|Correa|120109638|1975|10|6|8053767262
C937639 |Job|J|Yonan|||||9496741755
C937638 |Tory|W|Gordon|65004304||||9722061553
C937637 |Ecsar|L|Ytschida||1942|3|12|8505734517
C937636 |David|E|Smith|||||2103317887
C937635 |Keiandra|D|Solomon|160774781||||9098044624
C937634 |S|M|C|125598681||||5625523678
C937633 |Rosa|A|Garrsion|31528209||||7135350878
C937632 |Sean|E|Vickesr|17093915||||5624083075
C937631 |Brian|A|Lund|74906590||||4074366242
C937630 |Velicia||Pagan|||||8632853406
C937629 |Gergory|G|Lopez|104492443||||8183540250
C937628 |Israel|K|Basford|107290748|1968|||3052854607
C937627 |Michaelina||Arroyo|||||8503533057
C937626 |D|W|Godfrey|194533841||||6196202120
C937625 |Eduardo|S|Macias|6823261|1959|||2093844761
C937624 |B|M|Gonzales|164321854||||9254641187
C937623 |Manuela||Zokhrabyan|||||9097361484
C937622 |Annette||Torres|||||9044668816
C937621 |A|H|Rothfarb|128683793||||8133573074
C937620 |Leigh|V|Rojas||1988111|||7603158120
C937619 |Mario|M|Sandoval|171206477||||7608216620
C937618 |Guillermo||Martinez||1952|12|4|7137787113
C937617 |Leticia||Porchai|4160044||||8068144177
C937616 |Hector||Tonye|189867491|1925|10|4|5124331738
C937615 |Rolando|A|Cea|187712163||||5596374133
C937614 |Karapet|E|Salcedo|19512677|1969|||5017427802
C937613 |Richard|S|Saca|||||3054082475
C937612 |Rory|E|Ortiz|57189148||||7272412431
C937611 |Sher||Tienda||1900|8|26|9096743120
C937610 |V||Nadjem|170874963||||9091120154
C937609 ||A|Stoquert|2457922||||8183601160
C937608 |H||Barcenas|168134049||||3522702270
C937607 |Fata|L|Ramirez|||||9721705837
C937606 |Glory||Martinez||1945|||8708754824
C937605 |Roohi||Hill|108431282||||8708564443
C937604 |M|J|Grader||1939|3|8|2541168152
C937603 |Imelda||Lamontagne|40106041|1924|||5013105614
C937602 |Jill||Orozco|||||8058831307
C937601 |Burke|M|Reed|68839809|1985|||8188601758
C937600 |Kelly|E|Crockett|83108344||||9256203614
C937599 |David|Y|Ouk|140620693||||8708882853
C937598 |Tara|K|Smith|131042554||||9567162442
C937597 |Jillian|M|Oosrnio|81861073||||9494330478
C937596 |Peter|S|Udncan|50234248||||4072274406
C937595 |T|D|Dunlap|135387847|1976|11|22|8135542848
C937594 |Nonie|W|Ensey|199517219||||2391121776
C937593 |Rick||Alvarado|68883127|1936|||8186287758
C937592 |Francisco||Coizeau|||||6612734572
C937591 |Oliver|H|Miller|159446364||||7078174068
C937590 ||B|Ferrell|||||3055578103
C937589 |Heather|F|Noebel|||||3235111052
C937588 |Francisco|A|Freeman|48329480||||4084002517
C937587 |Joseph|C|Ramos|24426737||||3528057870
C937586 |Sarah|P|Zuccasrello|101030028|1951|||8186084302
C937585 |Hronda|A|Ligans|41250826||||9043158378
C937584 |Yulonda|E|Wachlin||1976|||2548144618
C937583 |Nanette|D|Ingram||1956|||3231850640
C937582 |Damien|L|Person||1918041|||2145116378
C937581 |Michelle|V|Verbcek|||||6268773567
C937580 |Jose||Sam|126712578||||9541585473
C937579 |Everett|G|Gjesdahl|151145651|1941|||9164560037
C937578 |Tanya|V|Goldshtein|119222191||||9791802430
C937577 |Lois|D|Duarte|39305469||||8066086430
C937576 |Darrell|A|Soliz-fajardo|21069502||||5623328551
C937575 |Graciela|R|Mercer|182237218||||7602621187
C937574 |John||Bonilla-arreol|90997028|1921|1|5|3058604723
C937573 |Martin|E|Dodd|3607020||||9721161148
C937572 |Christy|A|Pacheco|133477018|1963030|||9544481363
C937571 ||D|Balto|195502141||||9728613611
C937570 |Lavetta|M|Gounder|73369044||||2108424445
C937569 |Helen|W|Story||1917|11|6|5017873346
C937568 |Tenisha|M|Ellis|9463836||||8631550264
C937567 |Jennfier|J|Zachman|126961209||||5012846138
C937566 |A||V|13873023||||8312574322
C937565 |Ed|A|Englert|8823223|1912|12|29|6268765111
C937564 |Lawrence|K|Lay|180269672|1978|7|2|8181741026
C937563 |Marguerite|G|Malmskog|44672776|1978083|||9491042426
C937562 |Connie|E|House|117597755|1933|6|7|9161331833
C937561 |Paula|E|C|9642895||||3616126075
C937560 |||Thomas|186060890|1965|||9042282641
C937559 |Rosalva|K|Walker|73662464|1911|6|7|6507103877
C937558 ||K|Ferretiz|11997526||||9791480446
C937557 |Jenny|N|Acosta|95990923||||6265224553
C937556 |Edgardo|A|Quinn|54989960||||5596505515
C937555 |Erci||Umrillo|196405270||||2813130883
C937554 |Sari|N|Craft|145033806|1973|9|18|6198733108
C937553 |Michelle||Vela|79137200||||7603873173
C937552 |N||Ruelas|162231282||||9153661061
C937551 |Jennyfer|D|Greene|98190486|1901|5|23|6198740245
C937550 |||Arroyo|124924837||||4082108722
C937549 |Raech|A|Timmons||1947|6|19|7134680374
C937548 |Fred|S|Offenbaker|125459259|1909|5|31|2095881854
C937547 |Ana|E|Bkuas|126437032||||2542512128
C937546 |John|K|Jonse|||||8137763886
C937545 |Rosa|W|Thruhs|169242188|1907|10|27|9545724840
C937544 |Debra|D|Barker||1918|8|17|9092021764
C937543 |Tois|A|Blolinger|6668003||||9032711853
C937542 |Fonda|R|Sgeovia||1914|9|5|7271316451
C937541 |Tracy|F|Rodrigue|||||5591503413
C937540 |R||Gallegos|189176819||||6503113877
C937539 |Sherri|E|Robesron|152674628||||5594117515
C937538 |Maria|J|Verdun|111375250||||7131212512
C937537 |Angela|D|Porter|185089301||||4244223447
C937536 |Karin|B|Armstrong|||||6503255523
C937535 |Kathryn|L|Guthrie|33730868||||8186102351
C937534 ||S|Weissman|411878||||5594300815
C937533 |Alice|D|Jupmer|164284860||||6616404803
C937532 |Aracely|W|Shorkey|||||4075831816
C937531 |Chick||Derr||1929|8|12|8313437164
C937530 |Francisca|S|Lynch|123742254||||5597271786
C937529 |Angie||Wie||1987|7|6|5124348576
C937528 |Nettie|C|Garcia|||||8134753671
C937527 |Jerry|C|Bailey|74758494|1915|4|16|2148168227
C937526 |Daniel|D|Mull|100130130||||9152441467
C937525 |Lolly||Perez|60138935||||7141863886
C937524 |Nancy|R|Day|4476913||||6193201734
C937523 |Tali||Coronado|37212275||||3052117710
C937522 |W||Carrizales|158492812||||5015787048
C937521 |||Rendon|89097256||||5303647857
C937520 |K|L|Salls|||||6264231237
C937519 |Frank|M|Tapia|60683265||||9724265448
C937518 |Gordon|A|Tolliver|193691126|1920|12|30|8058378273
C937517 |Gary||Karamusyan|55057595||||5015047457
C937516 |Manuel|J|Norrington|192620169||||2816066872
C937515 |A|L|Bleeker|12143415|1911|4|17|7142013157
C937514 |Lakesha||Thomas|80277000||||9092852515
C937513 |M|C|Cruz|23072005|1969|3|4|9093145134
C937512 |Thomas|R|Burris|114373297||||7277826015
C937511 |Beht|L|Richey|78321742||||5628246034
C937510 |Patrick|A|Hendricks|||||6615186485
C937509 |Ismael|M|Jackson|26294316||||8582752216
C937508 |Rebecac|P|Hawkins|181707574||||3862763656
C937507 |T|C|Grfa|48585630|1935|||2093702446
C937506 |Candi||Cruz|82049991||||6618735333
C937505 |Edgardo||Frascona|49519760|1929100|||7073847223
C937504 |Anthony|F|Strah|90725776||||9726307327
C937503 |Erci|A|Grammger|32371073||||8315080626
C937502 |||Leon|||||5017551827
C937501 |Terry||Davila|||||6613750103
C937500 |Kenneth|A|Mccrwa|||||3217446757
C937499 |Rboin|D|Sviba||1922|||4792127518
C937498 |C|G|Morris|34836180||||8177643665
C937497 |Greg|D|Miller||1932|||2547283665
C937496 ||L|Vaca|197232800|1903|7|12|4798614076
C937495 |Kenneth|S|Gilbert|146844863|1916|||4248763430
C937494 |Christian|E|Beriros|27620909||||9041647525
C937493 ||M|Lund|12379275|1901|||3861585011
C937492 |Veroncia|B|Feler|154679865|1914|||3524457235
C937491 |Cynthia||Otero|165634340||||5611351016
C937490 |Felipe|J|Austin|64405395||||5628130440
C937489 |Cathleen||Bytautas|58935972||||7133271776
C937488 |Jamal||Buall|79923799||||9405631525
C937487 |Barbara|D|Morals|94332726||||8182644883
C937486 |Miguel|L|Billmieer||1974|4|21|4798454210
C937485 |P||Pineda|186134773|1972|12|9|2816077437
C937484 |John|B|Eng||1902|2|26|5304467404
C937483 |David||Strickland|9931951|1900|2|22|9546812421
C937482 |A|W|Eknnedy||1946|7|3|9096356255
C937481 |Monica|A|Gaza|142893723||||8187385085
C937480 |George||Harris||1952102|||8315667825
C937479 |Porfiria|C|Coorna||1929|||8175872666
C937478 |Luz|R|Beleele|19037877|1982|2|2|5305762811
C937477 |Zenaida|W|Erwin|188269011||||7727621675
C937476 |Stephanie||Lugo|113000172|1965|||9417457861
C937475 |Ilnda|S|C|159903413||||8187676028
C937474 |Kimberlee||Uribe|89700826||||8171154410
C937473 |R|W|Drake|||||5595316236
C937472 |Jean|W|Abanatha|28139958||||8636410804
C937471 |Akren|W|Spencer|||||9725463731
C937470 |D|M|Gicainti|194733552|1968|2|19|7136028632
C937469 |Jon||Rodriugez|31526878||||9151234404
C937468 |Joesph||Galan|165945421|1948|8|26|7137223267
C937467 |John|D|Hall|||||6195757233
C937466 |Eric|N|Yl|33309690|1961|9|10|7605803285
C937465 |Jane|D|Romero|113633871|1953|||5017814140
C937464 |Jimmy|G|Tallarido|58268354||||9098722711
C937463 |R|J|Sapp|104877236||||3523552276
C937462 |Aziz|G|Roman|160235678||||6265041171
C937461 |Raul|C|Hernandez|162522673|1944|7|24|8306105262
C937460 |Sherrie|M|Curkin||1973|||3528055032
C937459 |Ella|K|Aguilar|30184639||||9045866732
C937458 |Robert|A|A|62314153||||6614555267
C937457 ||R|Nethercott|104426916||||7073384217
C937456 |Paola||Lien|96390699||||6268705652
C937455 |Carlo|M|Macedo|||||4072563423
C937454 |T|N|Presley|||||4074885025
C937453 |Mary|A|Crawford|||||8505035347
C937452 |Peter||Saverino|101931617|1968|||3055432052
C937451 |Jon|L|Collado|39636111||||5627648177
C937450 |Katherine|E|Nadjell|||||5013411428
C937449 |Cristina|H|Santiago|24747400||||5011048706
C937448 |Candace|Y|Khabbazihashem|149509612||||8137812617
C937447 |Eduardo||De Villegas||1900|||6193324738
C937446 |Cynthia|R|Davis|23394690||||3218410600
C937445 |Anthony|D|Lewis|134203918||||8315368573
C937444 |A||Delgadillo|58370713|1960|||7603813287
C937443 |Ronald|A|Hall|91491833||||9034504413
C937442 |Alan|M|Miesch|410148246||||5612821828
C937441 |Dolores|I|Ortiz|130326639||||5017813076
C937440 |John|E|Smith|||||5623728588
C937439 |Shannon|J|W|183466386||||8175601010
C937438 |Guadalupe|M|Ivanisko|144017945||||4078183310
C937437 |Lisa||Fernandez|79488880|1948|||3054872616
C937436 |Guillermo||Rodriguez||1915|11|23|5593031668
C937435 |Tania|P|Blakc|||||2395026541
C937434 |Didi|A|Hausler|75311134||||9256170470
C937433 |Mike|D|Grathwohl|160528044||||9542773186
C937432 |Luz|T|Saavedra|85156242|1929|1|19|7606701341
C937431 |Aileen||Negron|16123000||||9167604023
C937430 |E||Wne|34220482||||7133220526
C937429 |Richard|K|Holbein-rodrig|43194408|1976|||9567546366
C937428 |Minoo||Ontiveros|38517441||||9091015175
C937427 |Leslie|J|Whisman|9037113||||2398502027
C937426 |Daniel|A|Smith||1943|||5624715024
C937425 |Richard|A|Blanco|5810566||||5302742647
C937424 |Cathie|C|Giaengrasso||1972|||9404166516
C937423 |Gerald|A|Verges|156849472|1963|||9096564706
C937422 |Bingrong||Rodriquez|||||9168213730
C937421 |R|M|Gonzalse|31613434|1937062|||2813886813
C937420 |Angela|D|Renton|179681811|1937|9|17|8132271460
C937419 |Rodelia|M|Ramil|47746350|1911|11|18|3052516210
C937418 |Charlie|W|Hornberg|35668903||||9097145506
C937417 |Felipe|D|Thompson|||||7142042548
C937416 |Michelle||Cruz|16870641|1921|||5627534017
C937415 |Rachael||Rosales|95653467||||2398455843
C937414 |Simona|A|Gaston|||||7276124107
C937413 |Carl|A|Alvarez|80597099|1964|10|28|8185051437
C937412 |Oral|R|Mckinney|70806031||||8182840138
C937411 |James|R|Kiely|69785529|1946|||5305322663
C937410 |Etseen|L|Kessee|92277118|1968|6|17|7277037876
C937409 |Terri|N|Trier|||||5616721667
C937408 |Fernando|H|Galalrdo|6936231|1928|10|6|9096705164
C937407 |Willetta|L|Manzo|174322686||||5128768661
C937406 |David||Forsyth|108401268|1941|||3526084162
C937405 |Jim||Delgado||1914|5|6|2102847118
C937404 |Debra||Elmons|37059459|1902021|||5018707555
C937403 |Rich|T|Pfannxkuch||1976|5|28|5016885565
C937402 |Mary|J|Weber|17302803|1941|7|5|8705780355
C937401 |Donald|C|Jenkins|||||3102768440
C937400 |Cindy|D|Belew|40050420|1968|||9498755602
C937399 |Christy|N|P|49243496||||2815622507
C937398 |Herber|L|Franks||1946|||5304431118
C937397 |Celinda|G|Torres|85004922||||9567132803
C937396 |Charles||Rohmer|48104512|1902|11|21|5622321234
C937395 |Leover|E|Chaffin|15444402||||8706365416
C937394 |Maritna|L|Joslin|186963139|1927|||8063838350
C937393 |Julie|F|D'souza||1912|||9163718166
C937392 |Ronad|L|Tierney|157219380||||8172460038
C937391 |Grace|R|Rodriguez|40283244||||9721610755
C937390 |Joshua|A|Oranje||1979|||3861654212
C937389 |Jose||Herrera|178870529||||8586140886
C937388 |Aracelis||Smith|37758125|1953|10|18|8502213445
C937387 |Vincent|T|Interiano|196476455||||5305683621
C937386 |Angela|E|Belloso|198645448|1965|2|4|7602272474
C937385 |Gary|R|Yarbrouggh|63134518||||2394308036
C937384 |Mark||Soares||1948|11|17|8508428731
C937383 |Randy|R|F|||||8634137278
C937382 |Rene|T|Ealry|156022599||||7725025217
C937381 |Kimberly|R|Castillo|96967092||||4797886488
C937380 |Lisa||Harmon|104947883||||9728741454
C937379 |Milly|H|Blood|145021630||||7271012682
C937378 ||L|Arevalo|65146136||||7274562622
C937377 |||Pujals|59878400|1971|10|30|6193071480
C937376 |Hugo|J|Silva|||||8184624464
C937375 |Ervin|T|Porter|76581329||||3055108884
C937374 |Veronica|E|Tauceda|||||4083121506
C937373 |Mayra||Carrillo|134373706|1987|3|14|3053834655
C937372 |Nessa||Mata|||||2101222180
C937371 |C|A|Suits|119207278|1952|||7143015678
C937370 |Christopher|J|Blair|39319488|1959|||7724713870
C937369 |Leonard|M|Demaco||1901|9|3|7143107457
C937368 |Amador|A|Johnson|177656959|1908082|||8176642681
C937367 |Karen||Guzman|188345257||||3528746284
C937366 |Linda|E|Mitchell|75382786|1934|11|30|9162024247
C937365 |Zoe|T|Winstead|||||9726461456
C937364 |Felix|S|Salisbury|110219207|1904|||7073620054
C937363 |Francis||Ingram|142339227|1916|||8176557556
C937362 |Jose||Bulaon|||||4794103345
C937361 |Gianna|R|Eddy||1970|3|19|2394676737
C937360 |Ermelinda|S|Cuevas|127182672||||8314345168
C937359 |Starla|J|Ortutay|55493829||||7142670710
C937358 |Sherry|E|Lumpkins||1908|||6504436621
C937357 |Loretta|A|Hernande|||||5121874631
C937356 |Elizabeth|A|B|||||3521723662
C937355 |Salim|W|Riddle|||||6618854344
C937354 |Sandra|P|Pinarbasi|||||7605008533
C937353 ||R|P|134540081|1963|1|27|2145456318
C937352 |Tammie||Thopmson|22431637||||8312071272
C937351 |Johannes|A|Reyes|131932788|1916|4|1|3521467566
C937350 |Rena|J|Solarez|||||9166457831
C937349 |Cathleen|K|Young|||||4086314565
C937348 |||Rivera|182222170||||7073682026
C937347 |Raul|V|Simpson|18854440||||9045742664
C937346 |C|R|Rice|134852762|1936|5|12|8707580228
C937345 |Kevin||Magno|||||9035054100
C937344 |Horacio|N|Vetter|85448771||||2097016703
C937343 ||K|Finley|||||6611572424
C937342 |James|G|Haynie|197350260||||7867342885
C937341 |Jessie|J|Rray||1963|||7132711870
C937340 |Rachael||Dulce|89819361|1913|11|2|8178806261
C937339 |Amber|W|Prentice|||||5591456045
C937338 |Kristen|D|Llaauro|156589870||||9542158144
C937337 |Paz|E|Valenzuela|||||3054202710
C937336 |Thmoas|M|Minre|58586836||||7136157773
C937335 |Lennard|B|Ridgley|172032086||||5017764771
C937334 |Mariah|A|French|180277503||||5614672182
C937333 |Johanna|R|Velasquez|82955581|1984|5|31|2097386414
C937332 |Gabriela|A|Turner|93282408||||7144588457
C937331 |||Sitzmann|65208912||||8185720176
C937330 |Carlos|J|Fields|14359206||||2091875728
C937329 |Barbara|C|Sta|||||2398645266
C937328 |Erich|A|Stephens|177592539||||4794420286
C937327 |Nina|E|Lewis|||||2817238003
C937326 |Felix||Peshev|116445499|1988031|||9096868205
C937325 |Melissa|R|Mkcinney-hamil|||||6192670430
C937324 |Earl|M|Mackey|127106900||||2813186837
C937323 |Augustina|A|Coroy|||||7725664748
C937322 |Janice|O|Kac|103370018||||8173263844
C937321 |Steven|L|Huitt|||||9166640611
C937320 |Tara|L|Williams|125302843||||2147518573
C937319 |Carmelo||Obregon|59792778||||9402182212
C937318 |Mickey|V|Ngueyn|||||7607078183
C937317 |Julia|E|Vasqueez|163842459||||9543575326
C937316 |Luisa|H|Barentine||1931|7|20|3865443403
C937315 |Jospeh|M|Roper|5462297|1983|1|14|2098462680
C937314 |Jorge|C|Ivning|67358975||||2092666744
C937313 |Vuyisile||Omerovic|40098731||||9721745156
C937312 |Shari|E|Melton|71339126||||9047152661
C937311 |Rosa|P|Adknis|131246961|1902|||6198100347
C937310 |Martha||Arias|113672257||||2816538651
C937309 |Nicholas|H|Alvarez|170798591||||8632860172
C937308 |Mary|C|Brammer|1858984||||9494138761
C937307 |Ramiro||Turner|317050|1929|||8182842631
C937306 |Mayola||Acosta|2300415|1987|4|7|9407365531
C937305 |Laura|S|Sdler|30480682||||6617735218
C937304 |Jaun||Makbari|3884955||||9365368117
C937303 |Kris|R|A|||||8178124708
C937302 |R|A|Halen|101328319||||4243372322
C937301 |Gwendolyn|O|Brooks|||||4076477478
C937300 |Paul|R|Nelson|193304006|1908|8|19|2397757174
C937299 |Serena||Humphrey|180989894||||4098433555
C937298 |Pink|R|Ragan|118976487||||7135047607
C937297 |Maria|L|Peek|22621834||||9094034113
C937296 |Loir|W|Hough|104168833|1911|3|11|9792020568
C937295 |Rain|A|Casaods|47888940||||6193343152
C937294 |Jose|L|Kohlenberg|152843542|1955|||8132705848
C937293 |C||Zamora|50729798||||9165281025
C937292 |Enrique|K|Quinn|88689341||||2812054736
C937291 |Robert|G|Munck|1482470||||8172652247
C937290 |Jamie|M|Ogle|166266476|1919062|||5016788307
C937289 |Ricardo|J|Butche|98519114||||3103720236
C937288 ||L|Limon|||||9094050706
C937287 |Geradl|A|Vergpes||1963|||4086352304
C937286 |M|A|Caravoe|139318571||||9035254608
C937285 |Gerardo|J|Wililams|||||2096532464
C937284 |Jonathan||Labardor|||||4071147476
C937283 |F||Turnckel|28860161|1924|||7148573576
C937282 |Edward|J|Dick|21402494||||8501670523
C937281 |||Carranza|106369713|1969|||9415760887
C937280 |Joseph|M|Fields|179396130||||7131448005
C937279 |F||Burdi|61906812||||2148756133
C937278 |Gladys|W|Kelsey|170923927||||2094001178
C937277 |Lateaba|R|Dennis|45248016||||9417264478
C937276 |Sergio||Garcia|88349641|1962|8|17|5617262160
C937275 |Miguel||Rashid|79698753||||7073288287
